feature_count,rank,feature_name,standardization_mean,standardization_scale,standardized_coefficient,raw_coefficient
32,13,dark_left_edge,68.8933547695606,35.7465282866953,-0.195704615528282,-0.00547478664106026
32,14,dark_right_edge,70.761655948553,36.1981851183191,-0.221729276180691,-0.00612542522383196
32,15,grid_dark_r3_c2,68.688370846731,35.7349800212935,-0.134188090285256,-0.003755090676007
32,16,column_dark_std,22.5358380646541,9.33625713056298,0.127492276373994,0.013655608943828
32,17,dark_left,69.7151301370959,33.3106843996979,-0.169989657373275,-0.0051031571532291
32,18,longest_white_run_mean,22.6676714898178,25.19831774387,0.2029213914743,0.00805297375550653
32,19,white_right_border_max,22.6736334405145,36.3132262314459,0.213948912358282,0.00589176271462795
32,20,center_row_dark_max,89.6338244468973,14.9446362787665,-0.118771472157557,-0.00794743143573918
32,21,grid_dark_r2_c3,65.4756162915327,34.9239587340865,-0.0995224260692364,-0.00284968914397727
32,22,dark_bottom_half,70.8528938906752,26.1984377376948,-0.229957868693616,-0.00877754127921713
32,23,dark_all,69.7559619506967,26.9620729239955,-0.195973941455671,-0.00726850424327943
32,24,dark_right,70.8481519373802,31.8037392051152,-0.200908345516684,-0.00631712970040865
32,25,grid_dark_r4_c1,72.2668810289389,35.0570343790245,-0.204206392142761,-0.00582497623543829
32,26,grid_dark_r2_c4,71.3102893890675,36.5364753116054,-0.126511957174499,-0.00346262073983676
32,27,dark_top_half,68.6590300107181,30.8048530331052,-0.147482946642078,-0.00478765298713102
32,28,grid_dark_r1_c4,70.9311361200429,35.5234464396234,-0.160295920947922,-0.00451239778269728
32,29,white_top_border_mean,19.3938236870311,24.1117264908847,0.145680416187625,0.00604189070586456
32,30,column_dark_min,4.55519828510182,13.7955335593864,0.0222527725721707,0.00161304182084571
32,31,bottom_edge_residual,16.9846486556549,8.78895683720093,-0.145175745522963,-0.016517972293194
32,32,white_cov_yy,825.363722882957,179.961550539243,-0.0921188019678949,-0.000511880463865013
48,1,center_column_dark_min,11.6961414790997,22.5358441555257,0.442122107647291,0.0196186175497173
48,2,white_cov_xx,675.761063832636,232.407154909154,0.326470502896934,0.00140473516413274
48,3,grid_dark_r3_c1,69.0139335476956,38.7717753898209,-0.278001124163048,-0.00717019330087304
48,4,grid_dark_r1_c5,67.8912111468382,40.3123434621471,-0.271009821928216,-0.00672275037006202
48,5,left_edge_valid_percent,26.2325830653805,33.2111205218524,0.298939186223796,0.00900117736247709
48,6,right_edge_valid_percent,25.2679528403001,34.319023196751,0.280249058376347,0.00816599752183152
48,7,left_edge_slope,-0.0667789996372537,0.706261934371931,0.179855054930647,0.254657721416899
48,8,white_centroid_y,50.3648174115896,8.33766786669868,-0.167658317261548,-0.0201085387355365
48,9,left_edge_residual,2.01256015905937,6.07440346651674,-0.181236066177859,-0.0298360270562972
48,10,row_dark_max,83.8553054662379,19.2139053095694,-0.226260743865694,-0.0117758852362516
48,11,center_column_dark_std,20.2577578100082,10.2803915502392,-0.248951587077094,-0.0242161580967509
48,12,grid_dark_r1_c1,71.0409967845659,38.8068272552614,-0.229946330612138,-0.00592540918379154
48,13,dark_left_edge,68.8933547695606,35.7465282866953,-0.233865345454651,-0.00654232331539995
48,14,dark_right_edge,70.761655948553,36.1981851183191,-0.218573850215093,-0.00603825439039699
48,15,grid_dark_r3_c2,68.688370846731,35.7349800212935,-0.181336608512115,-0.00507448467591311
