"source_file","scenario","segment","snapshot_id","begin_source_line","end_source_line","begin_frame","end_frame","threshold","roi_width","roi_height","roi_y_first","roi_y_last","row_count","expected_row_count","dark_left_count","dark_center_count","dark_right_count","d128_left_percent_exact","d128_center_percent_exact","d128_right_percent_exact","d128_left_percent_firmware","d128_center_percent_firmware","d128_right_percent_firmware","complete","status","content_sha256"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b6","124","150","793","793","128","200","24","88","111","24","24","1522","1512","1500","94.65174129353234","94.02985074626865","94.6969696969697","94","94","94","True","complete","77CE823F0FCE1952B91F38963EE0E0C15404453769957E901D10BAA9B53E797E"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b7","151","177","827","827","128","200","24","88","111","24","24","1511","1506","1456","93.96766169154229","93.65671641791045","91.91919191919192","93","93","91","True","complete","79D58B987125556C0B1AE7380FF37B3779F10DE6E6A3AE1D33173726B1C4BBD9"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b8","178","204","862","862","128","200","24","88","111","24","24","1492","1461","1431","92.7860696517413","90.85820895522389","90.3409090909091","92","90","90","True","complete","4E106CB5784F194200F18040FD6FF3C11A0BAA262E80C04F98C6F4B92578AEAA"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b9","206","232","896","896","128","200","24","88","111","24","24","1467","1446","1385","91.23134328358209","89.92537313432835","87.43686868686869","91","89","87","True","complete","921C53B2EE810708558AC39B1989B1CC739168A48D0387461F0B5C2403736828"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b10","233","260","931","931","128","200","24","88","111","24","24","1476","1441","672","91.7910447761194","89.61442786069652","42.42424242424242","91","89","42","True","complete","43D819E8DE16BF22389553A614F458E8AE2B20E70BB4B21EB7C38C7D811A5921"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b11","261","287","966","966","128","200","24","88","111","24","24","1318","369","0","81.96517412935323","22.94776119402985","0","81","22","0","True","complete","3DEC6F1B66340FC206BF79C848E2D2CE63D2442852823BA30A7328B5D80BCF39"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b12","288","315","1001","1001","128","200","24","88","111","24","24","133","12","547","8.271144278606965","0.746268656716418","34.532828282828284","8","0","34","True","complete","7BD716469981A5E7D7B95F2312E32CBEC6F16B318EA3E215D22E5C9827DDAF0E"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b13","316","343","1035","1035","128","200","24","88","111","24","24","146","993","1394","9.07960199004975","61.75373134328358","88.0050505050505","9","61","88","True","complete","E5B8A38C3DC6E5AACB37EF3C5DAEF1F974F8F3F90D32D829C43D3FD4999D331E"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b14","344","370","1070","1070","128","200","24","88","111","24","24","1100","1455","1422","68.40796019900498","90.48507462686567","89.77272727272727","68","90","89","True","complete","BF5264BBC747A9AE2069DE42A90CE88252E6C9CF53512F7DE09FE9690ACFD611"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b15","371","397","1104","1104","128","200","24","88","111","24","24","1476","1481","1487","91.7910447761194","92.10199004975124","93.87626262626263","91","92","93","True","complete","DC0A25228C26028BB9E9BC75EBAE9AA679373EF95DDEA64B68A8A089AA2E107A"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b16","398","425","1139","1139","128","200","24","88","111","24","24","1500","1503","1501","93.28358208955224","93.47014925373135","94.76010101010101","93","93","94","True","complete","2541AB276E8BDC75E0C5521EBCE3FE9884A9BD79DE778431C62DFAC427CBCBB8"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b17","426","452","1173","1173","128","200","24","88","111","24","24","1531","1492","1491","95.21144278606965","92.7860696517413","94.12878787878788","95","92","94","True","complete","EE648F4F4DE2B0B84D7883546045E05DEB26FB860A306E3192BAC3295B162773"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b18","453","479","1209","1209","128","200","24","88","111","24","24","1523","1505","1484","94.7139303482587","93.59452736318408","93.68686868686869","94","93","93","True","complete","A309D33C109DB4E8F3ECB90E46F0E9E3B3A4A95746159214A0D9842AA18FE208"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b19","480","506","1242","1242","128","200","24","88","111","24","24","1493","1455","1434","92.84825870646766","90.48507462686567","90.53030303030303","92","90","90","True","complete","78491F06DE07E32C569A47C9C364EA98E9C43D59E173B5AC667E698CFA36A08D"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b20","507","533","1277","1277","128","200","24","88","111","24","24","1443","1326","1158","89.73880597014926","82.46268656716418","73.10606060606061","89","82","73","True","complete","87D411B967C8B236A08FED7798C8FD0ABEC00AFBECF79DF94A0CA58BC1A67107"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b21","534","561","1312","1312","128","200","24","88","111","24","24","1444","1336","1149","89.80099502487562","83.08457711442786","72.53787878787878","89","83","72","True","complete","17C31C650FE8EFEB7A90B16AEA2FE6A395FF0E498A9BDBED31930318E259BBF5"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b22","562","588","1347","1347","128","200","24","88","111","24","24","1442","1338","1146","89.67661691542288","83.2089552238806","72.34848484848484","89","83","72","True","complete","201D5461CFD83A1B454B393BA3E0E2A4492D6A95D51C84D4542C97EA1E2350B7"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b23","589","615","1381","1381","128","200","24","88","111","24","24","1440","1340","1147","89.55223880597015","83.33333333333333","72.41161616161617","89","83","72","True","complete","14C2E76E43B57B5144F55191A8DBE3AE89B43C61ABE6B6F1CAFC6FC886B2688C"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b24","616","642","1416","1416","128","200","24","88","111","24","24","1440","1339","1144","89.55223880597015","83.27114427860697","72.22222222222223","89","83","72","True","complete","DEB03F402F36711D698B9B6E730B5BF97360288B41B04EB0C0E2C0118674FA1E"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b25","643","669","1450","1450","128","200","24","88","111","24","24","1439","1338","1142","89.49004975124379","83.2089552238806","72.0959595959596","89","83","72","True","complete","56718E899225C5FB564001FBB02E7EDBF3A9CD0025E8946C24F83761C3E594DA"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b26","670","697","1485","1485","128","200","24","88","111","24","24","1439","1339","1143","89.49004975124379","83.27114427860697","72.1590909090909","89","83","72","True","complete","499F9EEC66A7936304ADC1B1121B599108A2FC4BE64B7AFFA4CB0BB3F1588A83"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b27","698","724","1519","1519","128","200","24","88","111","24","24","1439","1337","1142","89.49004975124379","83.14676616915423","72.0959595959596","89","83","72","True","complete","C0A99F6A79966F97125060DC0A3DE4A86CA77F4D2B7A4482AFB6E4F17D106905"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","两太阳能板带角度过度:s1:b28","725",,"1555",,"128","200","24","88","111","10","24","605","516","470","90.29850746268657","77.01492537313433","71.21212121212122","90","77","71","False","interrupted_by_connection_loss","41C21CDDCB87A520905B7593E1225168D147520CBE007EE88409D94536F62273"
"太阳能板直角边源.txt","太阳能板直角边源","1","太阳能板直角边源:s1:orphan1",,"19",,"811",,"200","24","88","111","17","24","0","654","794","0","57.41878841088674","70.76648841354724","0","57","70","False","incomplete_row_count","C009120F6F14FC7F827C983AB28501F0A1901D5B571311A4F3CEC114978EE73C"
"太阳能板直角边源.txt","太阳能板直角边源","1","太阳能板直角边源:s1:b2","20","46","839","839","128","200","24","88","111","24","24","35","239","1346","2.1766169154228856","14.86318407960199","84.97474747474747","2","14","84","True","complete","D9006859CED3E000CD55272644BC7373C2C0F09BEACD4148CFFE027130B3B575"
"太阳能板直角边源.txt","太阳能板直角边源","1","太阳能板直角边源:s1:b3","47","74","872","872","128","200","24","88","111","24","24","42","246","1350","2.611940298507463","15.298507462686567","85.22727272727273","2","15","85","True","complete","CF79FBCF0DA8B9B58F0DE7B541757C7BE3316DDD2D0ED4DCAC0F8E4FD1E05F14"
"太阳能板直角边源.txt","太阳能板直角边源","1","太阳能板直角边源:s1:b4","75","101","904","904","128","200","24","88","111","24","24","37","248","1358","2.300995024875622","15.422885572139304","85.73232323232324","2","15","85","True","complete","C29210BB4F28A4A23BAA3121A7451B22BA0854FE1D22256C5B6D32923F7E145A"
"太阳能板直角边源.txt","太阳能板直角边源","1","太阳能板直角边源:s1:b5","102","128","936","936","128","200","24","88","111","24","24","38","242","1355","2.36318407960199","15.049751243781095","85.54292929292929","2","15","85","True","complete","E7DF82082170C375372C6D7AFEFB8A4E2DA4824AE5610CC20B05BB82290A274F"
"太阳能板直角边源.txt","太阳能板直角边源","1","太阳能板直角边源:s1:b6","129","155","970","970","128","200","24","88","111","24","24","90","257","1362","5.597014925373134","15.982587064676617","85.98484848484848","5","15","85","True","complete","51554908A688BFC4AA90D2BD545B7465B9894EADD1E4887FD6F6E522B763A8FF"
"太阳能板直角边源.txt","太阳能板直角边源","1","太阳能板直角边源:s1:b7","156","182","1004","1004","128","200","24","88","111","24","24","146","253","1359","9.07960199004975","15.733830845771145","85.79545454545455","9","15","85","True","complete","A446867858694E5CAB56628CF58F5DE38C041AC2EB53503C1407A3B5A9F62C75"
"太阳能板直角边源.txt","太阳能板直角边源","1","太阳能板直角边源:s1:b8","183","210","1038","1038","128","200","24","88","111","24","24","147","269","1368","9.14179104477612","16.728855721393035","86.36363636363636","9","16","86","True","complete","891C7F398499F5A2D62073723592AB0712A7673F8A6C4C4B15CA43BD64660318"
"太阳能板直角边源.txt","太阳能板直角边源","1","太阳能板直角边源:s1:b9","211","237","1066","1066","128","200","24","88","111","24","24","158","265","1369","9.82587064676617","16.480099502487562","86.42676767676768","9","16","86","True","complete","7487D10437B24BB5CC385B483180D0385CCFB6CF5A9096409650801FEBD96013"
"太阳能板直角边源.txt","太阳能板直角边源","1","太阳能板直角边源:s1:b10","238",,"1098",,"128","200","24","88","111","2","24","9","14","94","6.7164179104477615","10.447761194029852","71.21212121212122","6","10","71","False","interrupted_by_connection_loss","69E9803E9F68C71189CD7D1B325A8D480B5F59620DBDCBAAE16ACAECF153248F"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b1","242","268","487","487","128","200","24","88","111","24","24","1551","1236","1332","96.45522388059702","76.86567164179104","84.0909090909091","96","76","84","True","complete","0E8A153B5063E260DBFEB572154DA9BBCBD8537A9ABAEC1D1D6D73A98FEA1DF6"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b2","270","296","521","521","128","200","24","88","111","24","24","1544","1289","1523","96.01990049751244","80.16169154228855","96.1489898989899","96","80","96","True","complete","45A7CA0A1C3B66422627F9003B96F4798FF746F33ABCC1FCB75A733505AF5865"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b3","297","323","557","557","128","200","24","88","111","24","24","1498","1155","1532","93.1592039800995","71.82835820895522","96.71717171717172","93","71","96","True","complete","51BF58C89E8B4FBD23DC2ED7447AF78D6469014555C10516D2AB7A794D4C0BDB"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b4","324","350","590","590","128","200","24","88","111","24","24","1489","1208","1526","92.59950248756219","75.12437810945273","96.33838383838383","92","75","96","True","complete","51FF037625EA53DB681A9245BA347D364D1F8A2D7990733EDC0DA0167379BAD6"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b5","351","377","626","626","128","200","24","88","111","24","24","1560","1147","1519","97.01492537313433","71.33084577114428","95.89646464646465","97","71","95","True","complete","43A814ED478E4B0A2256668F5BC67EE7C45890430188EB0C1E415BA67F8AD256"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b6","378","405","660","660","128","200","24","88","111","24","24","1568","1185","1493","97.51243781094527","73.69402985074628","94.2550505050505","97","73","94","True","complete","14F88F2F58E8D3C86F699D028F4323BE75D08DB36F95093E9CC1EAF8ECC93D95"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b7","406","432","695","695","128","200","24","88","111","24","24","1501","1410","1027","93.3457711442786","87.68656716417911","64.83585858585859","93","87","64","True","complete","E4C570265860EDCA286E684EFFA745B1E739FC85A4AE8D55D3C86AD2F421DA35"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b8","433","463","729","729","128","200","24","88","111","24","24","1575","1354","956","97.94776119402985","84.20398009950249","60.35353535353536","97","84","60","True","complete","6ABD3EDEEEFBACCF20EC156F17207F6DDD5A6516D1ACD41D1A583C7DAE404F4C"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b9","464","490","764","764","128","200","24","88","111","24","24","1490","1214","1503","92.66169154228855","75.49751243781094","94.88636363636364","92","75","94","True","complete","F65C8B7FA32257E9CFA174B913AA9DE74A53083E724691357447C8D1C3D7DF23"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b10","491","517","799","799","128","200","24","88","111","24","24","1476","1222","1501","91.7910447761194","75.9950248756219","94.76010101010101","91","75","94","True","complete","7F59B3525A6E14A6936D7C3CA09B8B359E76D314E77B702A2E6E1A7FB391BC77"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b11","518","544","833","833","128","200","24","88","111","24","24","1477","1218","1501","91.85323383084577","75.74626865671642","94.76010101010101","91","75","94","True","complete","654ED20CFFAE53B720FC5D5DF928C7DB28135BC96698FEAAA4B021F9086E48F1"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b12","545","571","868","868","128","200","24","88","111","24","24","1478","1218","1502","91.91542288557214","75.74626865671642","94.82323232323232","91","75","94","True","complete","6DAF3CE5CB4B3CDBB2A405AE15B9F0BC8D49FAF6BD17C967975C1983F1C89E90"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b13","573","599","903","903","128","200","24","88","111","24","24","1478","1217","1502","91.91542288557214","75.68407960199005","94.82323232323232","91","75","94","True","complete","01E5D974BA54E744810064FD4BC41E3384AABE15CF87A2AA4025B17FD84D01E2"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b14","600","627","937","937","128","200","24","88","111","24","24","1480","1218","1501","92.03980099502488","75.74626865671642","94.76010101010101","92","75","94","True","complete","AA061D0F55894CE25E41CB5B6A7974FB1960887947F235C1137A2EC38087CCC4"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b15","628","654","971","971","128","200","24","88","111","24","24","1478","1218","1499","91.91542288557214","75.74626865671642","94.63383838383838","91","75","94","True","complete","3CBB69507B4785C31A389FC046C8FB2262F1EF2A7D78C6047A223B146F3963C1"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b16","655","681","1006","1006","128","200","24","88","111","24","24","1479","1217","1500","91.9776119402985","75.68407960199005","94.6969696969697","91","75","94","True","complete","31302DD86F58EB5C0AAFBAAA93700E18CCDA93A7B6652EA02CC0F76323601E4D"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b17","682","708","1041","1041","128","200","24","88","111","24","24","1480","1219","1502","92.03980099502488","75.80845771144278","94.82323232323232","92","75","94","True","complete","9BE1479EA6552D68C8D6230DCCCDDD38502307A07F1E1C35C02FB73F44B08297"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b18","710","736","1076","1076","128","200","24","88","111","24","24","1480","1215","1502","92.03980099502488","75.55970149253731","94.82323232323232","92","75","94","True","complete","3A2C75AE31262DCCEF31A85E44AEC7EEEAC94F7CD93E9D09863C9606CB22DC90"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b19","737","763","1111","1111","128","200","24","88","111","24","24","1480","1217","1502","92.03980099502488","75.68407960199005","94.82323232323232","92","75","94","True","complete","07ABD7D92F44A93D68C9A1AA97C8659D82B00362234FA4EB8E4A4D0C5E38CE72"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b20","764","790","1145","1145","128","200","24","88","111","24","24","1479","1217","1504","91.9776119402985","75.68407960199005","94.94949494949495","91","75","94","True","complete","83F4F783FF75B5B40C269180AEDF3740413886B64718C2FC7BCB8135976F502A"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b21","791","817","1179","1179","128","200","24","88","111","24","24","1482","1220","1504","92.16417910447761","75.87064676616916","94.94949494949495","92","75","94","True","complete","B289217D88B55C1A1E6A6E920B4F23A1DCE458D18CAC0A530046EAC159C8F436"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b22","818","844","1214","1214","128","200","24","88","111","24","24","1481","1217","1504","92.10199004975124","75.68407960199005","94.94949494949495","92","75","94","True","complete","9C7E64C4A5B83AFD13E20541D8F108D8BB922344FD7F1EBF8F52696065764CEB"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b23","846","872","1248","1248","128","200","24","88","111","24","24","1481","1220","1504","92.10199004975124","75.87064676616916","94.94949494949495","92","75","94","True","complete","8DFF868C012B02F45FC6CE18CA5664EC7D6C7954C96E23FF10B7CFB9742B066B"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b24","873","899","1283","1283","128","200","24","88","111","24","24","1482","1221","1505","92.16417910447761","75.93283582089552","95.01262626262626","92","75","95","True","complete","022128C02132B85A8D3147993E17CFA91D5C571AFFB87FD2E0F71AEFA40547D2"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b25","900","926","1318","1318","128","200","24","88","111","24","24","1480","1218","1504","92.03980099502488","75.74626865671642","94.94949494949495","92","75","94","True","complete","B5A9853DF3B40EEE42DC9060C0665466758C2C90579D975F821EECB84B4C6DD5"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b26","927","953","1352","1352","128","200","24","88","111","24","24","1482","1217","1500","92.16417910447761","75.68407960199005","94.6969696969697","92","75","94","True","complete","F7A328D83ED433CC88ADC96FC92453E0C025AFFD546E49E23794F861B8F86807"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b27","954","980","1387","1387","128","200","24","88","111","24","24","1487","1231","1506","92.47512437810946","76.55472636815921","95.07575757575758","92","76","95","True","complete","32FC3A244F322621131E172C8FD29123CE1140299BD6BEFB37401A33A85331CE"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b28","982","1010","1421","1421","128","200","24","88","111","24","24","1547","1295","1524","96.20646766169155","80.53482587064677","96.21212121212122","96","80","96","True","complete","822A4FA79FCA03E9A436BE3E90AF52EFE600A86537315829D9D2B620E7DD73E3"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b29","1011","1037","1457","1457","128","200","24","88","111","24","24","1556","1325","1522","96.76616915422886","82.40049751243781","96.08585858585859","96","82","96","True","complete","E5955E2EF3FD174BA66C7613055FBDA28B2382CE90DFC56A81A2BBC85F2B1C4B"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b30","1038","1065","1491","1491","128","200","24","88","111","24","24","1543","1327","1525","95.95771144278606","82.52487562189054","96.27525252525253","95","82","96","True","complete","FE6771C96F38C6BAC7F816917B6ECB4A595E308A636DFA81DBBCF4C8A58D6BE8"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b31","1066","1093","1525","1525","128","200","24","88","111","24","24","1560","1332","1526","97.01492537313433","82.83582089552239","96.33838383838383","97","82","96","True","complete","03C0764DEFAE5D16E3CB21FD228550E23D81CD0A3B55C18B0FF0F6C5D176335A"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b32","1094","1120","1560","1560","128","200","24","88","111","24","24","1518","1244","1323","94.40298507462687","77.363184079602","83.52272727272727","94","77","83","True","complete","775CE9BC321F269B4D971E0499E86D4FC0623309762CD2658FD3829CEB70E087"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b33","1121","1147","1594","1594","128","200","24","88","111","24","24","1506","1217","1527","93.65671641791045","75.68407960199005","96.40151515151516","93","75","96","True","complete","8B2EECC1061A9ED7364ED288641DF9546D68419758628B8982C925E301620176"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b34","1148","1175","1630","1630","128","200","24","88","111","24","24","1514","1201","1525","94.1542288557214","74.68905472636816","96.27525252525253","94","74","96","True","complete","177186C8707032A0475A4E7F87597CDD8219010688223F2397D306CF650764AC"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b35","1176","1202","1664","1664","128","200","24","88","111","24","24","1558","1086","1522","96.8905472636816","67.53731343283582","96.08585858585859","96","67","96","True","complete","8D6D2BF5BDADFE61E6A6D928AC17FDA6A214160FB74F192C6E3B7EAC19F0A2BD"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b36","1203","1229","1698","1698","128","200","24","88","111","24","24","1561","1122","1463","97.07711442786069","69.77611940298507","92.36111111111111","97","69","92","True","complete","FD9995A9FB161D666408A19D9F871B530D21F25E8BE1DAD36C4F5B6FE73E6C23"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b37","1230","1256","1733","1733","128","200","24","88","111","24","24","1564","1193","1428","97.2636815920398","74.19154228855722","90.15151515151516","97","74","90","True","complete","6FF5F1B766A3886C7D84302CF20B9A1AC11DAA1F88C815DEB2DC7C11A14AEAF3"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b38","1257","1283","1768","1768","128","200","24","88","111","24","24","1555","1177","1473","96.70398009950249","73.19651741293532","92.99242424242425","96","73","92","True","complete","265864FB9CE87250D3BE16CAD20E0252B007D1D163F0BA2771A88C88BCC2EB08"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b39","1284","1311","1803","1803","128","200","24","88","111","24","24","1531","1078","1518","95.21144278606965","67.03980099502488","95.83333333333333","95","67","95","True","complete","E11D15D8CF1C345B52E92AD9FAB7B3B0CF1459E561C4F2AB07A2F923DC52AD55"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b40","1312","1338","1837","1837","128","200","24","88","111","24","24","1472","1111","1513","91.54228855721394","69.09203980099502","95.51767676767676","91","69","95","True","complete","1C025ED51BB2A6EAC4CFF8A05BEFA2AE29D4304037A062936CC5C8878675E21C"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b41","1339","1365","1872","1872","128","200","24","88","111","24","24","1562","1245","1519","97.13930348258707","77.42537313432835","95.89646464646465","97","77","95","True","complete","5191C8E56FEA2081B546A84BE30A13E7C3EDD51547C8256C28A8C4DD285CFB00"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b42","1366","1392","1906","1906","128","200","24","88","111","24","24","1543","1235","1509","95.95771144278606","76.80348258706468","95.26515151515152","95","76","95","True","complete","857BB6F1491FDA9A687199F85566C04BC1A6F23FE73B87D8C18B48F6EF69524D"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b43","1393","1420","1941","1941","128","200","24","88","111","24","24","1547","1245","1513","96.20646766169155","77.42537313432835","95.51767676767676","96","77","95","True","complete","9637BC4693C56D89079E7A62B027D7CBFB35E9E5F59A6F07B94687C14692F2D7"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b44","1421","1448","1976","1976","128","200","24","88","111","24","24","1524","1157","1497","94.77611940298507","71.95273631840796","94.50757575757575","94","71","94","True","complete","9EB59CD2CC8EE2A55900836F6708A435D99C6A4F0CEF48AE2B7540CD0489A96B"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b45","1449","1475","2010","2010","128","200","24","88","111","24","24","1565","1197","1369","97.32587064676616","74.44029850746269","86.42676767676768","97","74","86","True","complete","B41B0BAE40AACF06371F339469CA3B5FFFF3512E8E1228993C20284C8230E5B5"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b46","1476","1502","2045","2045","128","200","24","88","111","24","24","1554","1189","1382","96.64179104477611","73.94278606965175","87.24747474747475","96","73","87","True","complete","22329579BB20A0689C2F2553FA0BCF4EF2D7014B5DA9F6FF31FF877466A8D784"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b47","1503","1529","2080","2080","128","200","24","88","111","24","24","1545","1202","1520","96.08208955223881","74.75124378109453","95.95959595959596","96","74","95","True","complete","4EC5AE4CF738C17BEDA3E9CD6F6B029BC97A639D8078271063FB656E5B6052D7"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b48","1530","1556","2114","2114","128","200","24","88","111","24","24","1548","1224","1532","96.26865671641791","76.11940298507463","96.71717171717172","96","76","96","True","complete","E56E1AC0DDFC59DD6789EC8236D6722FE1845F137D660F54200258E1D06787E0"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b49","1557","1584","2149","2149","128","200","24","88","111","24","24","1475","1151","1495","91.72885572139303","71.57960199004975","94.38131313131314","91","71","94","True","complete","D2BA566B241D929C3EE1BF487591FCC69DB06FBE04B8372C86AF51F046B8322B"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b50","1585","1611","2183","2183","128","200","24","88","111","24","24","1463","1152","1516","90.98258706467662","71.64179104477611","95.70707070707071","90","71","95","True","complete","B729A32BD08EB833FF6F299E33E95FC6323E6D699EAAB39922F5D4CE4AA60648"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b51","1612","1639","2218","2218","128","200","24","88","111","24","24","1372","1219","1348","85.32338308457712","75.80845771144278","85.1010101010101","85","75","85","True","complete","1B902D16C08FEF61168DA2FD1BEA1878D6815F5F8A688E7C320B6AB967C4E827"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b52","1640","1668","2252","2252","128","200","24","88","111","24","24","1105","1301","1468","68.71890547263682","80.90796019900498","92.67676767676768","68","80","92","True","complete","D94FCEFA96936CA5D97F3F50EC233B269C547F120ADE3F8948E64FDDEDF989C5"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b53","1669","1695","2287","2287","128","200","24","88","111","24","24","1460","1189","1439","90.79601990049751","73.94278606965175","90.8459595959596","90","73","90","True","complete","C09E6E2B05F9B35698D478418D587CB5139D2F52BFCC290AAF17EA0ADADE31EE"
"太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b54","1696","1722","2322","2322","128","200","24","88","111","24","24","1567","1185","1491","97.45024875621891","73.69402985074628","94.12878787878788","97","73","94","True","complete","7D366B9D6B3758DB6BE0B19C7FADA2C470D00733D98F96BE6EB88A9E4BE86A18"
